iri	iri label	entity	entity label	attribute	attribute label
OBA_VT1000644	testes mass	UBERON_0000473	testis	PATO_0000125	mass
OBA_VT1000653	lactation duration	GO_0007595	lactation	PATO_0000122	length
OBA_VT1000664	feather morphology trait	UBERON_0000022	feather	PATO_0000051	morphology
OBA_VT1000666	femur width	UBERON_0000981	femur	PATO_0000921	width
OBA_VT1000667	gizzard morphology trait	UBERON_0005052	gizzard	PATO_0000051	morphology
OBA_VT1000686	paw/hand/foot/hoof mass	UBERON_0002470	autopod region	PATO_0000125	mass
OBA_VT1000687	forelimb mass	UBERON_0002102	forelimb	PATO_0000128	weight
OBA_VT1000688	metatarsus mass	UBERON_0001448	metatarsal bone	PATO_0000128	weight
OBA_VT1000689	hindlimb mass	UBERON_0002103	hindlimb	PATO_0000128	weight
OBA_VT1000703	udder height, floor to tarsal joint	UBERON_0013216	udder	PATO_0001595	depth
OBA_VT1000704	mammary gland length	UBERON_0001911	mammary gland	PATO_0000119	height
OBA_VT1000705	mammary gland width	UBERON_0001911	mammary gland	PATO_0000921	width
OBA_VT1000706	longissimus dorsi morphology trait	UBERON_0001401	longissimus thoracis muscle	PATO_0000051	morphology
OBA_VT1000711	abdominal fat pad mass	UBERON_0003427	abdominal fat pad	PATO_0000128	weight
OBA_VT1000712	skeletal muscle mass	UBERON_0001134	skeletal muscle tissue	PATO_0000128	weight
OBA_VT1000731	chest width	UBERON_0001443	chest	PATO_0000921	width
OBA_VT1000732	chest depth	UBERON_0001443	chest	PATO_0001595	depth
OBA_VT1000735	hoof angle	UBERON_0002387	pes	PATO_0000133	orientation
OBA_VT1000739	rump morphology trait	UBERON_0005473	sacral region	PATO_0000051	morphology
OBA_VT1000740	rump width	UBERON_0005473	sacral region	PATO_0000921	width
OBA_VT1000741	rump angle	UBERON_0005473	sacral region	PATO_0002326	angle
OBA_VT1000742	sarcomere length	GO_0030017	sarcomere	PATO_0000122	length
OBA_VT1000743	skeletal muscle fiber quantity	CL_0000188	cell of skeletal muscle	PATO_0001555	has number of
OBA_VT1000747	type I muscle fiber quantity	CL_0002211	type I muscle cell	PATO_0000070	amount
OBA_VT1000748	type IIa muscle fiber quantity	CL_0002214	type IIa muscle cell	PATO_0000070	amount
OBA_VT2000000	arterial blood pressure trait	UBERON_0013755	arterial blood	PATO_0001025	pressure
OBA_VT2000001	capillary blood pressure trait	UBERON_0013757	capillary blood	PATO_0001025	pressure
OBA_VT2000002	venous blood pressure trait	UBERON_0013756	venous blood	PATO_0001025	pressure
OBA_VT2000018	heart muscle contractility trait	UBERON_0002349	myocardium	PATO_0001579	contractility
OBA_VT3000004	blood viscosity trait	UBERON_0000178	blood	PATO_0000992	viscosity
OBA_VT4000007	coat/hair physiology trait	UBERON_0001037	strand of hair	PATO_0001509	functionality
OBA_VT4000009	skin layer morphology trait	UBERON_0013754	integumentary system layer	PATO_0000051	morphology
OBA_VT4000011	endocrine pancreas morphology trait	UBERON_0000016	endocrine pancreas	PATO_0000051	morphology
OBA_VT4000012	mucous gland morphology trait	UBERON_0000414	mucous gland	PATO_0000051	morphology
OBA_0000018	appetite	NBO_0000235		PATO_0000001	quality
OBA_0000139	synapse structure and activity	GO_0045202	synapse	PATO_0000001	quality
OBA_VT0000057	ossification trait	GO_0001503	ossification	PATO_0000001	quality
OBA_VT0000059	osteoclast development trait	GO_0036035	osteoclast development	PATO_0000001	quality
OBA_VT0000116	tooth development trait	GO_0042476	odontogenesis	PATO_0000001	quality
OBA_VT0000119	tooth eruption trait	GO_0044691	tooth eruption	PATO_0000001	quality
OBA_VT0000121	cardiovascular system development trait	GO_0072358	cardiovascular system development	PATO_0000001	quality
OBA_VT0000122	blood vessel development trait	GO_0001568	blood vessel development	PATO_0000001	quality
OBA_VT0000164	cartilage development trait	GO_0051216	cartilage development	PATO_0000001	quality
OBA_VT0000197	vasodilation trait	GO_0042311	vasodilation	PATO_0000001	quality
OBA_VT0000198	vasoconstriction trait	GO_0042310	vasoconstriction	PATO_0000001	quality
OBA_VT0000229	megakaryocyte development trait	GO_0035855	megakaryocyte development	PATO_0000001	quality
OBA_VT0000245	erythropoiesis trait	GO_0030218	erythrocyte differentiation	PATO_0000001	quality
OBA_VT0000260	hemostasis trait	GO_0007599	hemostasis	PATO_0000001	quality
OBA_VT0000267	heart development trait	GO_0007507	heart development	PATO_0000001	quality
OBA_VT0000427	hair cycle trait	GO_0042633	hair cycle	PATO_0000001	quality
OBA_VT0000527	kidney development trait	GO_0001822	kidney development	PATO_0000001	quality
OBA_VT0000596	liver development trait	GO_0001889	liver development	PATO_0000001	quality
OBA_VT0000623	salivation trait	GO_0046541	saliva secretion	PATO_0000001	quality
OBA_VT0000628	mammary gland development trait	GO_0030879	mammary gland development	PATO_0000001	quality
OBA_VT0000704	thymus development trait	GO_0048538	thymus development	PATO_0000001	quality
OBA_VT0000712	vestibular hair cell development trait	GO_0060118	vestibular receptor cell development	PATO_0000001	quality
OBA_VT0000737	myotome development trait	GO_0061055	myotome development	PATO_0000001	quality
OBA_VT0000808	hippocampus development trait	GO_0021766	hippocampus development	PATO_0000001	quality
OBA_VT0000854	cerebellum development trait	GO_0021549	cerebellum development	PATO_0000001	quality
OBA_VT0000913	brain development trait	GO_0007420	brain development	PATO_0000001	quality
OBA_VT0000920	myelination trait	GO_0042552	myelination	PATO_0000001	quality
OBA_VT0000934	telencephalon development trait	GO_0021537	telencephalon development	PATO_0000001	quality
OBA_VT0001156	spermatogenesis trait	GO_0007283	spermatogenesis	PATO_0000001	quality
OBA_VT0001176	lung development trait	GO_0030324	lung development	PATO_0000001	quality
OBA_VT0001225	epidermis development trait	GO_0008544	epidermis development	PATO_0000001	quality
OBA_VT0001286	eye development trait	GO_0001654	eye development	PATO_0000001	quality
OBA_VT0001324	eye pigmentation trait	GO_0048069	eye pigmentation	PATO_0000001	quality
OBA_VT0001422	drinking behavior trait	GO_0042756	drinking behavior	PATO_0000001	quality
OBA_VT0001431	eating behavior trait	GO_0042755	eating behavior	PATO_0000001	quality
OBA_VT0001440	grooming behavior trait	GO_0007625	grooming behavior	PATO_0000001	quality
OBA_VT0001525	balance trait	UBERON_0000468	multicellular organism	PATO_0000185	balance
OBA_VT0001529	vocalization trait	GO_0071625	vocalization behavior	PATO_0000001	quality
OBA_VT0001601	myelopoiesis trait	GO_0061515	myeloid cell development	PATO_0000001	quality
OBA_VT0001664	digestion trait	GO_0007586	digestion	PATO_0000001	quality
OBA_VT0001675	ectoderm development trait	GO_0007398	ectoderm development	PATO_0000001	quality
OBA_VT0001680	mesoderm development trait	GO_0007498	mesoderm development	PATO_0000001	quality
OBA_VT0001685	endoderm development trait	GO_0007492	endoderm development	PATO_0000001	quality
OBA_VT0001688	somite development trait	GO_0061053	somite development	PATO_0000001	quality
OBA_VT0001695	gastrulation trait	GO_0007369	gastrulation	PATO_0000001	quality
OBA_VT0001712	placenta development trait	GO_0001890	placenta development	PATO_0000001	quality
OBA_VT0001727	embryo implantation trait	GO_0007566	embryo implantation	PATO_0000001	quality
OBA_VT0001740	epinephrine secretion trait	GO_0048242	epinephrine secretion	PATO_0000001	quality
OBA_VT0001744	corticosterone secretion trait	GO_0035934	corticosterone secretion	PATO_0000001	quality
OBA_VT0001764	homeostasis trait	GO_0042592	homeostatic process	PATO_0000001	quality
OBA_VT0001765	ion homeostasis trait	GO_0050801	ion homeostasis	PATO_0000001	quality
OBA_VT0001784	fluid regulation trait	GO_0050878	regulation of body fluid levels	PATO_0000001	quality
OBA_VT0001835	antigen presentation trait	GO_0019882	antigen processing and presentation	PATO_0000001	quality
OBA_VT0001882	lactation trait	GO_0007595	lactation	PATO_0000001	quality
OBA_VT0001923	female fertility trait	PATO_0000277	female fertility	PATO_0000001	quality
OBA_VT0001928	ovulation trait	GO_0030728	ovulation	PATO_0000001	quality
OBA_VT0001930	meiosis trait	GO_0007126	meiotic nuclear division	PATO_0000001	quality
OBA_VT0001931	oogenesis trait	GO_0048477	oogenesis	PATO_0000001	quality
OBA_VT0001932	spermiogenesis trait	GO_0007286	spermatid development	PATO_0000001	quality
OBA_VT0001961	reflex trait	GO_0060004	reflex	PATO_0000001	quality
OBA_VT0001984	olfaction trait	GO_0007608	sensory perception of smell	PATO_0000001	quality
OBA_VT0002068	parental behavior trait	GO_0060746	parental behavior	PATO_0000001	quality
OBA_VT0002090	vision trait	GO_0007601	visual perception	PATO_0000001	quality
OBA_VT0002118	lipid homeostasis trait	GO_0055088	lipid homeostasis	PATO_0000001	quality
OBA_VT0002121	metabolism trait	GO_0008152	metabolic process	PATO_0000001	quality
OBA_VT0002123	hematopoiesis trait	GO_0030097	hemopoiesis	PATO_0000001	quality
OBA_VT0002144	B cell development trait	GO_0030183	B cell differentiation	PATO_0000001	quality
OBA_VT0002145	T cell development trait	GO_0030217	T cell differentiation	PATO_0000001	quality
OBA_VT0002210	sex determination trait	GO_0007530	sex determination	PATO_0000001	quality
OBA_VT0002211	primary sex determination trait	GO_0008406	gonad development	PATO_0000001	quality
OBA_VT0002419	innate immune response trait	GO_0045087	innate immune response	PATO_0000001	quality
OBA_VT0002551	blood coagulation trait	GO_0007596	blood coagulation	PATO_0000001	quality
OBA_VT0002656	keratinocyte development trait	GO_0003334	keratinocyte development	PATO_0000001	quality
OBA_VT0002658	liver regeneration trait	GO_0097421	liver regeneration	PATO_0000001	quality
OBA_VT0002674	sperm motility trait	GO_0030317	sperm motility	PATO_0000001	quality
OBA_VT0002713	glycogen catabolism trait	GO_0005980	glycogen catabolic process	PATO_0000001	quality
OBA_VT0002733	thermal nociception trait	GO_0050965	detection of temperature stimulus involved in sensory perception of pain	PATO_0000001	quality
OBA_VT0002734	mechanical nociception trait	GO_0050966	detection of mechanical stimulus involved in sensory perception of pain	PATO_0000001	quality
OBA_VT0002735	chemical nociception trait	GO_0050968	detection of chemical stimulus involved in sensory perception of pain	PATO_0000001	quality
OBA_VT0002739	olfactory bulb development trait	GO_0021772	olfactory bulb development	PATO_0000001	quality
OBA_VT0002796	skin barrier function trait	GO_0033561	regulation of water loss via skin	PATO_0000001	quality
OBA_VT0002817	tooth mineralization trait	GO_0034505	tooth mineralization	PATO_0000001	quality
OBA_VT0002896	bone mineralization trait	GO_0030282	bone mineralization	PATO_0000001	quality
OBA_VT0002907	parturition trait	GO_0007567	parturition	PATO_0000001	quality
OBA_VT0002929	bile duct development trait	GO_0061009	common bile duct development	PATO_0000001	quality
OBA_VT0002949	neural crest cell development trait	GO_0014032	neural crest cell development	PATO_0000001	quality
OBA_VT0002950	neural crest cell migration trait	GO_0001755	neural crest cell migration	PATO_0000001	quality
OBA_VT0002961	axon guidance trait	GO_0007411	axon guidance	PATO_0000001	quality
OBA_VT0002982	germ cell migration trait	GO_0008354	germ cell migration	PATO_0000001	quality
OBA_VT0002998	bone remodeling trait	GO_0046849	bone remodeling	PATO_0000001	quality
OBA_VT0003009	cytokine secretion trait	GO_0050663	cytokine secretion	PATO_0000001	quality
OBA_VT0003088	prepulse inhibition trait	GO_0060134	prepulse inhibition	PATO_0000001	quality
OBA_VT0003115	respiratory system development trait	GO_0060541	respiratory system development	PATO_0000001	quality
OBA_VT0003156	leukocyte migration trait	GO_0050900	leukocyte migration	PATO_0000001	quality
OBA_VT0003232	forebrain development trait	GO_0030900	forebrain development	PATO_0000001	quality
OBA_VT0003356	luteinization trait	GO_0001553	luteinization	PATO_0000001	quality
OBA_VT0003357	granulosa cell differentiation trait	GO_0060014	granulosa cell differentiation	PATO_0000001	quality
OBA_VT0003383	gluconeogenesis trait	GO_0006094	gluconeogenesis	PATO_0000001	quality
OBA_VT0003396	embryonic hematopoiesis trait	GO_0035162	embryonic hemopoiesis	PATO_0000001	quality
OBA_VT0003421	thyroid gland development trait	GO_0030878	thyroid gland development	PATO_0000001	quality
OBA_VT0003444	neurotransmitter uptake trait	GO_0001504	neurotransmitter uptake	PATO_0000001	quality
OBA_VT0003501	iodide oxidation trait	GO_0070277	iodide oxidation	PATO_0000001	quality
OBA_VT0003506	growth hormone secretion trait	GO_0030252	growth hormone secretion	PATO_0000001	quality
OBA_VT0003531	vagina development trait	GO_0060068	vagina development	PATO_0000001	quality
OBA_VT0003564	insulin secretion trait	GO_0030073	insulin secretion	PATO_0000001	quality
OBA_VT0003565	glucagon secretion trait	GO_0070091	glucagon secretion	PATO_0000001	quality
OBA_VT0003572	uterus development trait	GO_0060065	uterus development	PATO_0000001	quality
OBA_VT0003627	leukocyte tethering or rolling trait	GO_0050901	leukocyte tethering or rolling	PATO_0000001	quality
OBA_VT0003628	leukocyte adhesion trait	GO_0007159	leukocyte cell-cell adhesion	PATO_0000001	quality
OBA_VT0003635	synaptic transmission trait	GO_0007268	synaptic transmission	PATO_0000001	quality
OBA_VT0003666	sperm capacitation trait	GO_0048240	sperm capacitation	PATO_0000001	quality
OBA_VT0003672	ureter development trait	GO_0072189	ureter development	PATO_0000001	quality
OBA_VT0003704	hair follicle development trait	GO_0001942	hair follicle development	PATO_0000001	quality
OBA_VT0003806	nucleotide metabolism trait	GO_0009117	nucleotide metabolic process	PATO_0000001	quality
OBA_VT0003816	pituitary gland development trait	GO_0021983	pituitary gland development	PATO_0000001	quality
OBA_VT0003861	nervous system development trait	GO_0007399	nervous system development	PATO_0000001	quality
OBA_VT0003864	midbrain development trait	GO_0030901	midbrain development	PATO_0000001	quality
OBA_VT0003893	hepatocyte proliferation trait	GO_0072574	hepatocyte proliferation	PATO_0000001	quality
OBA_VT0003934	pancreas development trait	GO_0031016	pancreas development	PATO_0000001	quality
OBA_VT0003936	reproductive system development trait	GO_0061458	reproductive system development	PATO_0000001	quality
OBA_VT0003938	ear development trait	GO_0043583	ear development	PATO_0000001	quality
OBA_VT0003941	skin development trait	GO_0043588	skin development	PATO_0000001	quality
OBA_VT0003943	hepatobiliary system development trait	GO_0061008	hepaticobiliary system development	PATO_0000001	quality
OBA_VT0004043	pH regulation trait	GO_0006885	regulation of pH	PATO_0000001	quality
OBA_VT0004096	midbrain-hindbrain boundary development trait	GO_0030917	midbrain-hindbrain boundary development	PATO_0000001	quality
OBA_VT0004109	Sertoli cell development trait	GO_0060009	Sertoli cell development	PATO_0000001	quality
OBA_VT0004171	pallium development trait	GO_0021543	pallium development	PATO_0000001	quality
OBA_VT0004172	subpallium development trait	GO_0021544	subpallium development	PATO_0000001	quality
OBA_VT0004209	sweet taste sensitivity trait	GO_0050916	sensory perception of sweet taste	PATO_0000001	quality
OBA_VT0004210	bitter taste sensitivity trait	GO_0050913	sensory perception of bitter taste	PATO_0000001	quality
OBA_VT0004211	sour taste sensitivity trait	GO_0050915	sensory perception of sour taste	PATO_0000001	quality
OBA_VT0004212	salty taste sensitivity trait	GO_0050914	sensory perception of salty taste	PATO_0000001	quality
OBA_VT0004213	umami taste sensitivity trait	GO_0050917	sensory perception of umami taste	PATO_0000001	quality
OBA_VT0004816	class switch recombination trait	GO_0045190	isotype switching	PATO_0000001	quality
OBA_VT0004917	T cell selection trait	GO_0045058	T cell selection	PATO_0000001	quality
OBA_VT0004918	negative T cell selection trait	GO_0043383	negative T cell selection	PATO_0000001	quality
OBA_VT0004919	positive T cell selection trait	GO_0043368	positive T cell selection	PATO_0000001	quality
OBA_VT0004942	B cell selection trait	GO_0002339	B cell selection	PATO_0000001	quality
OBA_VT0004943	B cell positive selection trait	GO_0002346	B cell positive selection	PATO_0000001	quality
OBA_VT0004944	B cell negative selection trait	GO_0002352	B cell negative selection	PATO_0000001	quality
OBA_VT0005004	lymphocyte anergy trait	GO_0002249	lymphocyte anergy	PATO_0000001	quality
OBA_VT0005008	osteoblast development trait	GO_0002076	osteoblast development	PATO_0000001	quality
OBA_VT0005153	B cell proliferation trait	GO_0042100	B cell proliferation	PATO_0000001	quality
OBA_VT0005278	cholesterol homeostasis trait	GO_0042632	cholesterol homeostasis	PATO_0000001	quality
OBA_VT0005316	tactition trait	GO_0050975	sensory perception of touch	PATO_0000001	quality
OBA_VT0005380	embryonic development trait	GO_0009790	embryo development	PATO_0000001	quality
OBA_VT0005382	head trait	UBERON_0000033	head	PATO_0000001	quality
OBA_VT0005402	action potential trait	PATO_0001463	action potential	PATO_0000001	quality
OBA_VT0005410	fertilization trait	GO_0009566	fertilization	PATO_0000001	quality
OBA_VT0005443	ethanol metabolism trait	GO_0006067	ethanol metabolic process	PATO_0000001	quality
OBA_VT0005444	retinol metabolism trait	GO_0042572	retinol metabolic process	PATO_0000001	quality
OBA_VT0005445	neurotransmitter release trait	GO_0007269	neurotransmitter secretion	PATO_0000001	quality
OBA_VT0005545	lens development trait	GO_0002088	lens development in camera-type eye	PATO_0000001	quality
OBA_VT0005584	enzyme/coenzyme activity trait	GO_0003824	catalytic activity	PATO_0000001	quality
OBA_VT0006008	neurogenesis trait	GO_0022008	neurogenesis	PATO_0000001	quality
OBA_VT0006009	neuronal migration trait	GO_0001764	neuron migration	PATO_0000001	quality
OBA_VT0006108	hindbrain development trait	GO_0030902	hindbrain development	PATO_0000001	quality
OBA_VT0006279	limb development trait	GO_0060173	limb development	PATO_0000001	quality
OBA_VT0008088	T-helper 1 cell differentiation trait	GO_0045063	T-helper 1 cell differentiation	PATO_0000001	quality
