cls,def,xrefs
http://purl.obolibrary.org/obo/ENVO_02000000,A hypodermic needle is a medical instrument made from a hollow needle. It is commonly used with a syringe to inject substances into the body of an organism.,Wikipedia:Hypodermic_needle
http://purl.obolibrary.org/obo/ENVO_01000423,A living room is a room in a human house which is used for social and domestic leisure activities.,
http://purl.obolibrary.org/obo/ENVO_02500043,A monitoring process that assays the level of environmental pollutants to determine the presence of effect of environmental pollution.,
http://purl.obolibrary.org/obo/ENVO_02000057,An egg produced by a female chicken.,Wikipedia:Chicken_egg
http://purl.obolibrary.org/obo/ENVO_01000059,"Seagrass beds are highly diverse and productive ecosystems, and can harbour hundreds of associated species from all phyla. They partly create their own habitat: the leaves slow down water-currents increasing sedimentation, and the seagrass roots and rhizomes stabilize the seabed.",
_:b355,,
http://purl.obolibrary.org/obo/ENVO_00005759,,
_:b356,,
http://purl.obolibrary.org/obo/ENVO_01000032,The neritic epipelagic zone biome comprises the marine water column above a continental shelf.,
http://purl.obolibrary.org/obo/ENVO_00000069,A stream that branches off and flows away from a main stream channel. They are a common feature of river deltas.,Geonames:H.STMD FTT:636 Wikipedia:Distributary
http://purl.obolibrary.org/obo/ENVO_00000162,,Geonames:S.ESTT FTT:76 FTT:45
http://purl.obolibrary.org/obo/ENVO_01000436,"Waterborne particulate matter is a form of particulate matter in which small, solid portions of solid material are surrounded by water.",
http://purl.obolibrary.org/obo/ENVO_01000390,,
_:b357,,
http://purl.obolibrary.org/obo/ENVO_01000129,,
http://purl.obolibrary.org/obo/ENVO_2000006,"An animal habitation constructed by termites. Termite workers build and maintain nests which house the colony. These are elaborate structures made using a combination of soil, mud, chewed wood/cellulose, saliva, and faeces. A nest has many functions such as providing a protected living space and water conservation (through controlled condensation).",
http://purl.obolibrary.org/obo/ENVO_01000072,"A marine Taylor column is a Taylor column that is formed in a marine body of water. Currents flowing over shoaling topography such as seamounts are accelerated and destabilised, resulting in Taylor columns. Eddies and internal waves are generated downstream of the topological feature and may extend 1000 m or so above them. This may result in a localised increase in primary production where the Taylor column reaches surface waters.",
http://purl.obolibrary.org/obo/ENVO_00000239,"A palustrine wetland with deep, acidic, sandy, peat soils. Groundwater saturates the soil except during brief seasonal dry spells and during prolonged droughts. Pocosin soils are nutrient deficient (oligotrophic), especially in phosphorus.",
http://purl.obolibrary.org/obo/ENVO_01000057,"A marine algal bloom is a rapid increase or accumulation in the population of algae in a marine system. Typically, only one or a small number of phytoplankton  species are involved. Although there is no officially recognized threshold level, algae can be considered to be blooming at concentrations of hundreds to thousands of cells per milliliter, depending on the severity.",EcoLexicon:red_tide
http://purl.obolibrary.org/obo/ENVO_00000116,"A place where grapes are grown for making wine, raisins or table grapes.",TGN:54015 FTT:77 Geonames:V.VIN Geonames:V.VINS Wikipedia:Vineyard FTT:45
http://purl.obolibrary.org/obo/ENVO_00000080,A series of connected and aligned mountains or mountain ridges.,EcoLexicon:mountain_range FTT:997 TGN:21431 FTT:995 Geonamaes:MTS TGN:21432 SWEETRealm:MountainRange Wikipedia:Mountain_range FTT:548
http://purl.obolibrary.org/obo/ENVO_01000439,,
http://purl.obolibrary.org/obo/ENVO_00000405,An underwater fissures in the earth's surface from which magma can erupt.,
http://purl.obolibrary.org/obo/ENVO_01000117,Sediment characterised by an average particle diameter between 2 and 4 mm.,
http://purl.obolibrary.org/obo/ENVO_00000108,"A habitat of rolling or flat terrain where grasses predominate. Typically, what is called a meadow has more biodiversity than a grassland as the former contains not only grasses but a significant variety of annual, biennial and perennial plants.",TGN:21613 FTT:259 LTER:330 FTT:767 Geonames:V.MDW Wikipedia:Meadow
_:b358,,
_:b359,,
http://purl.obolibrary.org/obo/ENVO_00000161,,FTT:49 Wikipedia:Banana_plantation FTT:45 Geonames:ESTB
http://purl.obolibrary.org/obo/ENVO_0010040,"A very strong smelling, brick-shaped, soft cow's milk cheese.",
http://purl.obolibrary.org/obo/ENVO_00003063,"A meat that is preserved by the addition of a combination of salt, sugar, nitrates  or nitrite and or is smoked.",Wikipedia:Cured_meat
http://purl.obolibrary.org/obo/ENVO_01000533,A covered pit latrine with slab is a building which comprises a pit latrine with a slab floor sheltered by an outhouse.,
http://purl.obolibrary.org/obo/ENVO_01000672,A joint is a geological fracture which has no measureable shear displacement,
http://purl.obolibrary.org/obo/ENVO_01000588,"A sofa is a bench which is partially or entirely upholstered, and often fitted with springs and tailored cushions.",
_:b360,,
http://purl.obolibrary.org/obo/ENVO_01000550,"A composting toilet fixture is a dry toilet fixture in which managed, aerobic decomposition converts human excreta into organic matter suitable for the fertilisation or amendment of soils.",
http://purl.obolibrary.org/obo/ENVO_01000391,,
_:b361,,
_:b362,,
http://purl.obolibrary.org/obo/ENVO_00005762,A portion of chloropicrin enriched soil is a portion of soil with elevated levels of chloropicrin.,
http://purl.obolibrary.org/obo/ENVO_00000547,"A pond, often temporary or seasonal, used as a drinking place by mammals and birds.",FTT:828 TGN:21184 Geonames:H.WTRH Wikipedia:Waterhole
http://purl.obolibrary.org/obo/ENVO_00005756,,
http://purl.obolibrary.org/obo/ENVO_00003878,,
http://purl.obolibrary.org/obo/ENVO_00000160,,FTT:73 Geonames:ESTSL FTT:45
http://purl.obolibrary.org/obo/ENVO_02000009,"Plant tissue culture is the growth or maintenance of plant cells, tissues, organs or whole plants in vitro.",Wikipedia:Plant_tissue_culture
http://purl.obolibrary.org/obo/ENVO_00002138,,
http://purl.obolibrary.org/obo/ENVO_01000392,,
http://purl.obolibrary.org/obo/ENVO_0010143,"A salad dressing that is usually mayonnaise-based, but which may also contain yogurt, sour cream, or creme fraiche.",
http://purl.obolibrary.org/obo/ENVO_00000266,Grassland used for grazing of ungulate livestock as part of a farm or ranch.,FTT:67 FTT:45 Geonames:L.GRAZ Wikipedia:Pasture
http://purl.obolibrary.org/obo/ENVO_00002059,"A treated form of sludge, sometimes used as a fertilizer in agriculture.",Wikipedia:Biosolids
_:b363,,
http://purl.obolibrary.org/obo/ENVO_0010136,"A sausage made with fresh meats, and then fully cooked.",
http://purl.obolibrary.org/obo/ENVO_00005755,,
http://purl.obolibrary.org/obo/ENVO_00000281,An escarpment resulting from a fault.,Wikipedia:Fault_escarpment
http://purl.obolibrary.org/obo/ENVO_00002137,,
http://purl.obolibrary.org/obo/ENVO_00003879,,Wikipedia:Apple_juice
http://purl.obolibrary.org/obo/ENVO_01000393,,
http://purl.obolibrary.org/obo/ENVO_01000286,"A dimitic lake is a holomictic lake which mixes from top to bottom during two mixing periods each year. Mixing typically occurs during the spring and autumn, when the lake is ""isothermal"" (i.e., at the same temperature from the top to the bottom). At this time the water throughout the lake is about 4°C, and, in the absence of any temperature or density differences, the lake readily mixes from top to bottom. These lakes are common in regions with temperate climates.",
http://purl.obolibrary.org/obo/ENVO_00002277,"A depression in the sea floor that results from the collision of continental plates; the weight of the sinking plate causes the overlying plate to stretch and thin, causing a basin in the overlying plate. Sometimes, the Earth's crust in these basins stretches so much it cracks, allowing magma through from the mantle beneath. Hence, basins often contain active volcanoes and hydrothermal vents.",Wikipedia:Back-arc_basin SWEETRealm:Basin EcoLexicon:basin SWEETRealm:BackArcBasin
http://purl.obolibrary.org/obo/ENVO_01000043,"The neritic mesopelagic zone biome comprises the marine column that occurs above a continental shelf and extends from approximately 200 to 1000 m depth - the maximal depth of light penetration in all but the clearest oligotrophic ocean regions. In comparison to the epipelagic zone, dominant forms of pelagic organisms do not change very much; however, there are marked changes in species composition and the proportion of smaller-sized individuals decreases.",
http://purl.obolibrary.org/obo/ENVO_00000290,A depressed block of land bordered by parallel faults. A graben is the result of a block of land being downthrown producing a valley with a distinct scarp on each side. Grabens often occur side-by-side with horsts. Horst and graben structures are indicative of tensional forces and crustal stretching.,Wikipedia:Graben SWEETRealm:FaultZone FTT:682
http://purl.obolibrary.org/obo/ENVO_01000704,"Hydrological evaporation is the evaporation of water, generally as part of a planetary water cycle.",
http://purl.obolibrary.org/obo/ENVO_00000018,A river that has either permanently or temporally lost its water.,
http://purl.obolibrary.org/obo/ENVO_02000066,"A food involving whipped and cooked milk, sugar and egg yolk  mixtures.",Wikipedia:Custard
http://purl.obolibrary.org/obo/ENVO_00000336,"Karst dominated by closed depressions, chiefly dolines, perforating a simple surface.",
_:b364,,
http://purl.obolibrary.org/obo/ENVO_01000116,Sediment characterised by an average particle diameter between 4 and 32 mm.,
http://purl.obolibrary.org/obo/ENVO_00000326,"A cave in present-day or emerged sea cliffs, formed by wave attack or solution.",Wikipedia:Sea_cave
http://purl.obolibrary.org/obo/ENVO_01000693,,
http://purl.obolibrary.org/obo/ENVO_00000110,"A tunnel formed by the flow of molten lava, which has subsequently drained out.",
http://purl.obolibrary.org/obo/ENVO_00000253,"A plain where a stream meanders across an area with a very low gradient, usually with a fairly continuous discharge. In addition to meanders, scroll plains are also characterised by many oxbow lakes.",
http://purl.obolibrary.org/obo/ENVO_01000020,Expressions of the estuarine biome occur at wide lower courses of a rivers where they flow into a sea. Estuaries experience tidal flows and their water is a changing mixture of fresh and salt.,SPIRE:Estuarine
http://purl.obolibrary.org/obo/ENVO_00002044,"The residual semi-solid material left from domestic or industrial processes, or wastewater treatment processes.",Wikipedia:Sludge EcoLexicon:sludge
http://purl.obolibrary.org/obo/ENVO_00000349,A terrarium is a vivarium which simulates a terrestrial environment.,Wikipedia:Terrarium
http://purl.obolibrary.org/obo/ENVO_00002249,"Phaeozems accommodate soils of relatively wet grassland and forest regions in moderately continental climates. Phaeozems are much like Chernozems and Kastanozems but are leached more intensively. Consequently, they have dark, humus rich surface horizons that, in comparison with Chernozems and Kastanozems, are less rich in bases. Phaeozems may or may not have secondary carbonates but have a high base saturation in the upper metre of the soil.",
http://purl.obolibrary.org/obo/ENVO_01000019,,
http://purl.obolibrary.org/obo/ENVO_00005758,,
http://purl.obolibrary.org/obo/ENVO_01000314,A high osmolarity environment is an environment in which entities are exposed to high concentrations of solutes.,
http://purl.obolibrary.org/obo/ENVO_01000394,,
http://purl.obolibrary.org/obo/ENVO_00000552,An area of unfrozen ground surrounded by permafrost.,Wikipedia:Talik
http://purl.obolibrary.org/obo/ENVO_01000443,"An accumulation of a salt, typically sodium chloride.",
http://purl.obolibrary.org/obo/ENVO_01000655,"An explosive eruption is a volcanic process in which pressurised magma is violently expelled and froths into volcanic ash. Explosive eruptions can eject a cloud of rocks, dust, gas, and pyroclastic material  which may then collapse, creating a pyroclastic flow of hot volcanic matter.",
http://purl.obolibrary.org/obo/ENVO_00000044,"A wetland type that accumulates acidic peat, a deposit of dead plant material.",Wikipedia:Peatland Geonames:H.BOG FTT:1061 EcoLexicon:peat_bog FTT:983 LTER:70 FTT:281 LTER:402 TGN:21304 SPIRE:Bog FTT:185 SWEETRealm:Peatland
http://purl.obolibrary.org/obo/ENVO_00002164,"The mineralized or otherwise preserved remains or traces (such as footprints) of animals, plants, and other organisms.",Wikipedia:Fossil SWEETRealm:Fossil
http://purl.obolibrary.org/obo/ENVO_01000008,"A multi-layered sheet of micro-organisms, mainly bacteria and archaea. Microbial mats grow at interfaces between different types of material, mostly on submerged or moist surfaces but a few survive in deserts.",Wikipedia:Microbial_mat
